,Unnamed: 0,Municity,Population (2020),Area (km2),Density (2020),Barangays_x,Class,Province_x,Article Link_x,Municity Key,Coordinates,Region,Province_y,District,Founded,Barangays_y,Government,Area,Elevation,Highest Elevation,Lowest Elevation,Population,Economy,Service Provider,Time Zone,Zip Code,PSGC,IDD Area Code,Native Languages,Website,Article Link_y,Ref. Id
1030,1030,Opol,66327,175.13,378.73,14,Mun,Misamis Oriental,/wiki/Opol,Misamis Oriental|Opol,"{'Latitude': '8°31′N', 'Longitude': '124°34′E'}",Northern Mindanao,Misamis Oriental,2,"June 15, 1950",14.0,"{'Type': 'Sangguniang Bayan', 'Mayor': {'Name': 'Jayfrancis D. Bago[1] ', 'Party': 'PADAYN'}, 'Vice Mayor': {'Name': 'Danilo E. Daroy Jr.[2]', 'Party': 'PADAYN'}, 'Representative': {'Name': 'Yevgeny Vincente B. Emano ', 'Party': 'NP'}, 'Municipal Council': ['', 'Glee A. Jacalan(NUP)', 'Danilo O. Daroy(PADAYN)', 'Eliezer A. Vacalares(NUP)', 'Dr. Dante D. Roble(NUP)', 'Chizarina  M. Ortigoza(NUP)', 'Roland B. Alfeche(PADAYN)', 'Palmero F. Ebonia(PADAYN)', 'Rhally Mae G. Piit(NP)'], 'Electorate': {'Name': '38,811 voters ', 'Party': '2022'}}","[('Total', 175.132)]",25.0,259.0,-3.0,"{'Total': 66327, 'Density': 380.0, 'Households': 16210}","{'Income class': '2nd municipal income class', 'Poverty incidence': 14.29, 'Revenue': 267200000.0, 'Assets': 631000000.0, 'Expenditure': 231000000.0, 'Liabilities': 180400000.0}",{'Electricity': 'Misamis Oriental 1 Rural Electric Cooperative (MORESCO 1)'},UTC+8 (PST),9016,104321000.0,+63 (0)88,"['Cebuano', ' Binukid', ' Subanon', ' Tagalog</td>']",www.opolmisor.gov.ph,/wiki/Opol,m:104321000
1031,1031,Salay,29998,92.79,323.29,18,Mun,Misamis Oriental,/wiki/Salay,Misamis Oriental|Salay,"{'Latitude': '8°52′N', 'Longitude': '124°48′E'}",Northern Mindanao,Misamis Oriental,1,"January 1, 1920",18.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Angelo G. Capistrano Jr.', 'Vice Mayor': 'Rey Amelito K. Tan', 'Representative': 'Christian S. Unabia', 'Municipal Council': ['', 'Roy M. Rostata', 'Dianne Jane L. Galamiton', 'Glenn D. Zambrano Sr.', 'Imelda C. Deang', 'Lorimer U. Mangay', 'Ronald S. Cervantes', 'Canesio G. Tagarda', 'Jacqueline C. Abejuela'], 'Electorate': {'Name': '22,192 voters ', 'Party': '2022'}}","[('Total', 92.792)]",148.0,785.0,0.0,"{'Total': 29998, 'Density': 320.0, 'Households': 7103}","{'Income class': '4th municipal income class', 'Poverty incidence': 27.21, 'Revenue': 154500000.0, 'Assets': 419000000.0, 'Expenditure': 125700000.0, 'Liabilities': 169800000.0}",{'Electricity': 'Misamis Oriental 2 Rural Electric Cooperative (MORESCO 2)'},UTC+8 (PST),9007,104322000.0,+63 (0)88,"['Cebuano', ' Binukid', ' Subanon', ' Tagalog</td>']",www.salaymisor.gov.ph,/wiki/Salay,m:104322000
1032,1032,Sugbongcogon,9764,26.5,368.45,10,Mun,Misamis Oriental,/wiki/Sugbongcogon,Misamis Oriental|Sugbongcogon,"{'Latitude': '8°57′N', 'Longitude': '124°47′E'}",Northern Mindanao,Misamis Oriental,1,"June 22, 1963",10.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Mildred L. Mondigo', 'Vice Mayor': 'Derrick A. Lagbas', 'Representative': 'Christian S. Unabia', 'Municipal Council': ['', 'Ivan Chester E. Lagbas', 'Edison S. Aragua', 'Maria Sherry S. Cometa', 'Madonna L. Nercuit', 'Michelle N. Anayron', 'Wilfredo S. Abcede', 'Benedict J. Lagbas Jr.', 'Jaime H. Pioquinto'], 'Electorate': {'Name': '8,760 voters ', 'Party': '2022'}}","[('Total', 26.502)]",108.0,604.0,0.0,"{'Total': 9764, 'Density': 370.0, 'Households': 2221}","{'Income class': '5th municipal income class', 'Poverty incidence': 26.22, 'Revenue': 72490000.0, 'Assets': 253200000.0, 'Expenditure': 62760000.0, 'Liabilities': 93470000.0}",{'Electricity': 'Misamis Oriental 2 Rural Electric Cooperative (MORESCO 2)'},UTC+8 (PST),9009,104323000.0,+63 (0)88,"['Cebuano', ' Binukid', ' Subanon', ' Tagalog</td>']",www.sugbongcogonmisor.gov.ph,/wiki/Sugbongcogon,m:104323000
1033,1033,Tagoloan,80319,117.73,682.23,10,Mun,Misamis Oriental,"/wiki/Tagoloan,_Misamis_Oriental",Misamis Oriental|Tagoloan,"{'Latitude': '8°32′N', 'Longitude': '124°45′E'}",Northern Mindanao,Misamis Oriental,2,{},10.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Atty. Nadya Emano-Elipe', 'Vice Mayor': 'Robinson V. Sabio', 'Representative': 'Yevgeny Vincente "" Bambi "" B. Emano', 'Municipal Council': ['', 'Mikka N. Sultan', 'Chicque C. Co', 'Roger S. Achas', 'Cathlyn V. Alfante', 'Karl Marx M. Agustero', 'Honey Analou E. Doña', 'Armando C. Pomar', 'Audie C. Paduganan'], 'Electorate': {'Name': '49,261 voters ', 'Party': '2022'}}","[('Total', 117.732)]",31.0,375.0,0.0,"{'Total': 80319, 'Density': 680.0, 'Households': 19799}","{'Income class': '1st municipal income class', 'Poverty incidence': 25.03, 'Revenue': 514400000.0, 'Assets': 736100000.0, 'Expenditure': 385100000.0, 'Liabilities': 274500000.0}",{'Electricity': 'Cagayan Electric Power and Light Company (CEPALCO)'},UTC+8 (PST),9001,104324000.0,+63 (0)88,"['Cebuano', ' Binukid', ' Subanon', ' Tagalog</td>']",www.tagoloanmisor.gov.ph,"/wiki/Tagoloan,_Misamis_Oriental",m:104324000
1034,1034,Talisayan,25761,140.33,183.57,18,Mun,Misamis Oriental,/wiki/Talisayan,Misamis Oriental|Talisayan,"{'Latitude': '8°59′30″N', 'Longitude': '124°53′00″E'}",Northern Mindanao,Misamis Oriental,1,1864,18.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Rommel C. Maslog', 'Vice Mayor': 'Joseph R. Epoc', 'Representative': 'Christian S. Unabia', 'Municipal Council': ['', 'Ciriaco A. Talines', 'Cresencio B. Caguil', 'Catherine G. Ifurung', 'Jimmy P. Taray', 'Maylene S. Gonzales', 'Andres H. Llagas', 'Nestor L. Aguilar', 'Ric B. Llemit'], 'Electorate': {'Name': '20,166 voters ', 'Party': '2022'}}","[('Total', 140.332)]",109.0,522.0,0.0,"{'Total': 25761, 'Density': 180.0, 'Households': 5974}","{'Income class': '4th municipal income class', 'Poverty incidence': 26.5, 'Revenue': 115600000.0, 'Assets': 222200000.0, 'Expenditure': 111400000.0, 'Liabilities': 117900000.0}",{'Electricity': 'Misamis Oriental 2 Rural Electric Cooperative (MORESCO 2)'},UTC+8 (PST),9012,104325000.0,+63 (0)88,"['Cebuano', ' Binukid', ' Subanon', ' Tagalog</td>']",www.talisayanmisor.gov.ph,/wiki/Talisayan,m:104325000
1035,1035,Villanueva,40419,48.8,828.26,11,Mun,Misamis Oriental,"/wiki/Villanueva,_Misamis_Oriental",Misamis Oriental|Villanueva,"{'Latitude': '8°35′N', 'Longitude': '124°47′E'}",Northern Mindanao,Misamis Oriental,2,"June 16, 1962",11.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Jennie Rosalie T. Uy', 'Vice Mayor': 'Edwin C. Dagasuhan', 'Representative': 'Yevgeny Vincente B. Emano', 'Municipal Council': ['', 'Celso N. Casiño', 'Jeric G. Emano', 'Diosdado G. Balhon', 'Sheriza Anne F. Bantug', 'Leoncio J. Abejo', 'Nilo B. Belgado', 'Edgardo A. Permi', 'Jovenil B. Jabiniao'], 'Electorate': {'Name': '25,495 voters ', 'Party': '2022'}}","[('Total', 48.802)]",93.0,578.0,0.0,"{'Total': 40419, 'Density': 830.0, 'Households': 9440}","{'Income class': '2nd municipal income class', 'Poverty incidence': 22.43, 'Revenue': 319900000.0, 'Assets': 967300000.0, 'Expenditure': 233100000.0, 'Liabilities': 409000000.0}",{'Electricity': 'Cagayan Electric Power and Light Company (CEPALCO)'},UTC+8 (PST),9002,104326000.0,+63 (0)88,"['Cebuano', ' Binukid', ' Subanon', ' Tagalog</td>']",www.villanuevamisor.gov.ph,"/wiki/Villanueva,_Misamis_Oriental",m:104326000
1036,1036,Barlig,4796,228.64,20.98,11,Mun,Mountain Province,/wiki/Barlig,Mountain Province|Barlig,"{'Latitude': '17°02′29″N', 'Longitude': '121°05′58″E'}",Cordillera Administrative Region,Mountain Province,Lo,{},11.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Clark C. Ngaya', 'Vice Mayor': 'Delio F. Focad', 'Representative': 'Maximo Y. Dalog Jr.', 'Municipal Council': ['Benjamin G. Sapguian', 'Rolly S. Agyao', 'Rodrigo S. Awe', 'Boas A. Polec-eo', 'Consuelo G. Mad-eo', 'Conard M. Awingan', 'Edmundo C. Sidchayao', 'Artimas F. Kumanab'], 'Electorate': {'Name': '4,264 voters ', 'Party': '2022'}}","[('Total', 228.642)]",1837.0,2689.0,1252.0,"{'Total': 4796, 'Density': 21.0, 'Households': 1279}","{'Income class': '5th municipal income class', 'Poverty incidence': 9.73, 'Revenue': 90640000.0, 'Assets': 194000000.0, 'Expenditure': 80610000.0, 'Liabilities': 26540000.0}",{'Electricity': 'Mountain Province Electric Cooperative (MOPRECO)'},UTC+8 (PST),2623,144401000.0,+63 (0)74,"['Bontoc', ' Balangao', ' Ilocano', ' Tagalog</td>']",,/wiki/Barlig,m:144401000
1037,1037,Bauko,32021,153.0,209.29,22,Mun,Mountain Province,/wiki/Bauko,Mountain Province|Bauko,"{'Latitude': '16°59′30″N', 'Longitude': '120°51′52″E'}",Cordillera Administrative Region,Mountain Province,Lo,{},22.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Randolf T. Awisan', 'Vice Mayor': 'Bartolome B. Badecao', 'Representative': 'Maximo Y. Dalog Jr.', 'Municipal Council': ['Ashley T. Sili', 'Gil B. Lumpisa', 'Tomas B. Tanggacan', 'Edna B. Capuyan', 'Eduardo A. Patnay', 'Mario I. Gaoken', 'Jackson C. Codod', 'Arcadio B. Taganas'], 'Electorate': {'Name': '25,511 voters ', 'Party': '2022'}}","[('Total', 153.002)]",1359.0,1915.0,751.0,"{'Total': 32021, 'Density': 210.0, 'Households': 7360}","{'Income class': '4th municipal income class', 'Poverty incidence': 10.99, 'Revenue': 189800000.0, 'Assets': 132800000.00000001, 'Expenditure': 179500000.0, 'Liabilities': 26590000.0}",{'Electricity': 'Mountain Province Electric Cooperative (MOPRECO)'},UTC+8 (PST),2621,144402000.0,+63 (0)74,"['Kankanaey', ' Balangao', ' Bontoc', ' Ilocano', ' Tagalog</td>']",lgubauko.gov.ph,/wiki/Bauko,m:144402000
1038,1038,Besao,6873,173.62,39.59,14,Mun,Mountain Province,/wiki/Besao,Mountain Province|Besao,"{'Latitude': '17°05′43″N', 'Longitude': '120°51′22″E'}",Cordillera Administrative Region,Mountain Province,Lo,1904,14.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Bryne O. Bacwaden', 'Vice Mayor': 'Elizabeth A. Buyagan', 'Representative': 'Maximo Y. Dalog Jr.', 'Municipal Council': ['Johnny D. Ambucay', 'Arleigh L. Pekas', 'Raphael V. Clemente', 'Joel D. Lacsigen', 'Marcos I. Mangallay', 'Benny S. Ballang', 'Henry D. Bosigen', 'Alfredo S. Beyden'], 'Electorate': {'Name': '6,152 voters ', 'Party': '2022'}}","[('Total', 173.622)]",1405.0,2059.0,721.0,"{'Total': 6873, 'Density': 40.0, 'Households': 1738}","{'Income class': '5th municipal income class', 'Poverty incidence': 6.82, 'Revenue': 84370000.0, 'Assets': 228000000.0, 'Expenditure': 65530000.0, 'Liabilities': 25750000.0}",{'Electricity': 'Mountain Province Electric Cooperative (MOPRECO)'},UTC+8 (PST),2618,144403000.0,+63 (0)74,"['Balangao', ' Bontoc', ' Ilocano', ' Tagalog', ' Northern Kankanay</td>']",besao.gov.ph,/wiki/Besao,m:144403000
1039,1039,Bontoc,24104,396.1,60.85,16,Mun,Mountain Province,"/wiki/Bontoc,_Mountain_Province",Mountain Province|Bontoc,"{'Latitude': '17°05′24″N', 'Longitude': '120°58′38″E'}",Cordillera Administrative Region,Mountain Province,Lo,1908,16.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Jerome B. Tudlong, Jr.', 'Vice Mayor': 'Eusebio S. Kabluyen', 'Representative': 'Maximo Y. Dalog Jr.', 'Municipal Council': ['[1]', 'Jupiter Jule Kalangeg', 'Dan Evert Sokoken', 'Glenn Bacala', 'Peter Kedawen', 'Julian Chumacog', 'Timothy Pongad, Jr.', 'Benedict Odsey II', 'Viola Okko'], 'Electorate': {'Name': '17,135 voters ', 'Party': '2022'}}","[('Total', 396.102)]",1173.0,1833.0,804.0,"{'Total': 24104, 'Density': 61.0, 'Households': 6452}","{'Income class': '2nd municipal income class', 'Poverty incidence': 4.49, 'Revenue': 193700000.0, 'Assets': 380300000.0, 'Expenditure': 147800000.0, 'Liabilities': 159800000.0}",{'Electricity': 'Mountain Province Electric Cooperative (MOPRECO)'},UTC+8 (PST),2616,144404000.0,+63 (0)74,"['Balangao', ' Bontoc', ' Ilocano', ' Tagalog</td>']",lgubontoc.gov.ph,"/wiki/Bontoc,_Mountain_Province",m:144404000
1040,1040,Natonin,10339,252.0,41.03,11,Mun,Mountain Province,/wiki/Natonin,Mountain Province|Natonin,"{'Latitude': '17°06′32″N', 'Longitude': '121°16′47″E'}",Cordillera Administrative Region,Mountain Province,Lo,1915,11.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Jose T. Agagon', 'Vice Mayor': 'Raymundo L. Lapasen', 'Representative': 'Maximo Y. Dalog Jr.', 'Municipal Council': ['Rafael L. Bulawe', 'Jose F. Biangalen', 'Jerry N. Chumilang', 'Leon T. Pangsiw', 'Fernando S. Magranga Jr.', 'Fernandez D. Linggayo', 'Oscar L. Fangonon', 'Jimmy G. Todco'], 'Electorate': {'Name': '8,191 voters ', 'Party': '2022'}}","[('Total', 252.002)]",831.0,1879.0,276.0,"{'Total': 10339, 'Density': 41.0, 'Households': 2280}","{'Income class': '4th municipal income class', 'Poverty incidence': 15.15, 'Revenue': 105100000.0, 'Assets': 164700000.0, 'Expenditure': 98730000.0, 'Liabilities': 110300000.0}",{'Electricity': 'Mountain Province Electric Cooperative (MOPRECO)'},UTC+8 (PST),2624,144405000.0,+63 (0)74,"['Balangao', ' Bontoc', ' Ilocano', ' Tagalog</td>']",,/wiki/Natonin,m:144405000
1041,1041,Paracelis,31168,570.16,54.67,9,Mun,Mountain Province,/wiki/Paracelis,Mountain Province|Paracelis,"{'Latitude': '17°10′52″N', 'Longitude': '121°24′13″E'}",Cordillera Administrative Region,Mountain Province,Lo,1962,9.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Marcos G. Ayangwa', 'Vice Mayor': 'Lister M. Carlos', 'Representative': 'Maximo Y. Dalog Jr.', 'Municipal Council': ['', 'Ruben T. Vicente', 'Lito B. Basungit', 'Marcelo T. Ambatali', 'Victorino S. Bannaue', 'John B. Banggolay', 'Ateneo B. Gusimat', 'Gaston G. Todco', 'Marciano O. Lappao Jr.'], 'Electorate': {'Name': '18,887 voters ', 'Party': '2022'}}","[('Total', 570.162)]",324.0,989.0,159.0,"{'Total': 31168, 'Density': 55.0, 'Households': 7159}","{'Income class': '2nd municipal income class', 'Poverty incidence': 9.3, 'Revenue': 199800000.0, 'Assets': 263800000.0, 'Expenditure': 206400000.0, 'Liabilities': 68730000.0}",{'Electricity': 'Mountain Province Electric Cooperative (MOPRECO)'},UTC+8 (PST),2625,144406000.0,+63 (0)74,"[""Ga'dang"", ' Balangao', ' Bontoc', ' Ilocano', ' Tagalog</td>']",www.paracelis.gov.ph,/wiki/Paracelis,m:144406000
1042,1042,Sabangan,9621,72.04,133.55,15,Mun,Mountain Province,/wiki/Sabangan,Mountain Province|Sabangan,"{'Latitude': '17°00′16″N', 'Longitude': '120°55′24″E'}",Cordillera Administrative Region,Mountain Province,Lo,{},15.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Marcial C. Lawilao Jr.', 'Vice Mayor': 'Dario P. Esden', 'Representative': 'Maximo Y. Dalug Jr.', 'Electorate': {'Name': '8,583 voters ', 'Party': '2022'}}","[('Total', 72.042)]",1441.0,2665.0,970.0,"{'Total': 9621, 'Density': 130.0, 'Households': 2303}","{'Income class': '5th municipal income class', 'Poverty incidence': 17.34, 'Revenue': 94740000.0, 'Assets': 275000000.0, 'Expenditure': 67310000.0, 'Liabilities': 86890000.0}",{'Electricity': 'Mountain Province Electric Cooperative (MOPRECO)'},UTC+8 (PST),2622,144407000.0,+63 (0)74,"['Balangao', ' Bontoc', ' Ilocano', ' Tagalog', ' Kankanaey</td>']",www.sabangan.gov.ph,/wiki/Sabangan,m:144407000
1043,1043,Sadanga,8427,83.3,101.16,8,Mun,Mountain Province,/wiki/Sadanga,Mountain Province|Sadanga,"{'Latitude': '17°10′05″N', 'Longitude': '121°01′35″E'}",Cordillera Administrative Region,Mountain Province,Lo,{},8.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Albert T. Ayao-ao', 'Vice Mayor': 'Daniel G. Dawadeo', 'Representative': 'Maximo Y. Dalug Jr.', 'Electorate': {'Name': '6,176 voters ', 'Party': '2022'}}","[('Total', 83.302)]",1205.0,1980.0,632.0,"{'Total': 8427, 'Density': 100.0, 'Households': 1748}","{'Income class': '5th municipal income class', 'Poverty incidence': 18.61, 'Revenue': 69980000.0, 'Assets': 199600000.0, 'Expenditure': 61890000.0, 'Liabilities': 45260000.0}",{'Electricity': 'Mountain Province Electric Cooperative (MOPRECO)'},UTC+8 (PST),2617,144408000.0,+63 (0)74,"['Balangao', ' Bontoc', ' Ilocano', ' Tagalog</td>']",www.sadanga.gov.ph,/wiki/Sadanga,m:144408000
1044,1044,Sagada,11510,83.32,138.14,19,Mun,Mountain Province,/wiki/Sagada,Mountain Province|Sagada,"{'Latitude': '17°05′03″N', 'Longitude': '120°54′03″E'}",Cordillera Administrative Region,Mountain Province,Lo,{},19.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Felicito O. Dula', 'Vice Mayor': 'David T. Buyagan', 'Representative': 'Maximo Y. Dalog Jr.', 'Electorate': {'Name': '8,435 voters ', 'Party': '2022'}}","[('Total', 83.322)]",1472.0,2374.0,835.0,"{'Total': 11510, 'Density': 140.0, 'Households': 2798}","{'Income class': '5th municipal income class', 'Poverty incidence': 19.75, 'Revenue': 85910000.0, 'Assets': 152700000.0, 'Expenditure': 81940000.0, 'Liabilities': 35420000.0}",{'Electricity': 'Mountain Province Electric Cooperative (MOPRECO)'},UTC+8 (PST),2619,144409000.0,+63 (0)74,"['Bontoc', ' Balangao', ' Ilocano', ' Tagalog', ' Northern Kankanay</td>']",sagada.gov.ph,/wiki/Sagada,m:144409000
1045,1045,Tadian,19341,145.2,133.2,19,Mun,Mountain Province,/wiki/Tadian,Mountain Province|Tadian,"{'Latitude': '16°59′46″N', 'Longitude': '120°49′15″E'}",Cordillera Administrative Region,Mountain Province,Lo,{},19.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Constito S. Masweng', 'Vice Mayor': 'Alfonso D. Polan', 'Representative': 'Maximo Y. Dalug Jr.', 'Electorate': {'Name': '12,591 voters ', 'Party': '2022'}}","[('Total', 145.202)]",1142.0,1932.0,550.0,"{'Total': 19341, 'Density': 130.0, 'Households': 4484}","{'Income class': '4th municipal income class', 'Poverty incidence': 7.91, 'Revenue': 107500000.0, 'Assets': 221100000.0, 'Expenditure': 91200000.0, 'Liabilities': 56050000.0}",{'Electricity': 'Mountain Province Electric Cooperative (MOPRECO)'},UTC+8 (PST),2620,144410000.0,+63 (0)74,"['Kankanaey', ' Balangao', ' Bontoc', ' Ilocano', ' Tagalog</td>']",tadian.gov.ph,/wiki/Tadian,m:144410000
1046,1046,Bacolod,600783,162.67,3693.26,61,HUC,Negros Occidental,/wiki/Bacolod,Negros Occidental|Bacolod,"{'Latitude': '10°40′35″N', 'Longitude': '122°57′03″E'}",Negros Island Region,Negros Occidental (geographically only),Lo,{'1756': 'town'},61.0,"{'Mayor': {'Name': 'Albee B. Benitez ', 'Party': 'PDP–Laban'}, 'Vice Mayor': {'Name': 'El Cid M. Familiaran ', 'Party': 'Lakas-CMD'}, 'Representative': {'Name': 'Greg G. Gasataya ', 'Party': 'NPC'}, 'City Council': '\nMembers\nJude Thaddeus A. SaysonIsrael P. SalangaCindy T. RojasEm L. AngAl Victor A. EspinoVladimir S. GonzalezRenecito S. NoveroJason Isidro S. VillarosaClaudio Jesús  Raymundo A. PuentevellaSimplicia Z. DistritoCelia Matea R. FlorPsyche Marie E. Sy\n', 'Electorate': {'Name': '327,403 voters ', 'Party': '2022'}}","[('City', '162.67\xa0km2 (62.81\xa0sq\xa0mi)'), ('Metro', '2,265.30\xa0km2 (874.64\xa0sq\xa0mi)')]",105.0,1461.0,0.0,"{'City': '600,783', 'Density': 3700.0, 'Metro': '1,435,593', 'Metrodensity': '630/km2 (1,600/sq\xa0mi)', 'Households': 142936}","{'Gross domestic product (GDP)': '₱120,933 million (2021)[7]\n$2,400 million (2021)[8]', 'Income class': '1st city income class', 'Poverty incidence': 3.4, 'Revenue': 2655000000.0, 'Assets': 6395000000.0, 'Expenditure': 2369000000.0, 'Liabilities': 2024000000.0}",{'Electricity': 'Central Negros Electric Cooperative (CENECO)'},UTC+8 (PST),6100,64501000.0,+63 (0)34,,www.bacolodcity.gov.ph,/wiki/Bacolod,m:64501000
1047,1047,Bago,191210,401.2,476.6,24,CC,Negros Occidental,"/wiki/Bago,_Negros_Occidental",Negros Occidental|Bago,"{'Latitude': '10°32′20″N', 'Longitude': '122°50′18″E'}",Negros Island Region,Negros Occidental,4,{},,"{'Type': 'Sangguniang Panlungsod', 'Mayor': 'Nicholas M. Yulo', 'Vice Mayor': 'Ramon D. Torres', 'Representative': 'Juliet Marie D. Ferrer', 'City Council': '\nMembers\nMarina Javellana-YaoMa. Josefa Y. MattiImelda M. PrecionJake Patrick Y. TorresVictor Michael A. JavellanaCarlos E. MondiaMa. Femmy Alvarez-MartirJoseph J. ColmenaresJobert D. TagobaderRobert J. Javellana\n', 'Electorate': {'Name': '99,799 voters ', 'Party': '2022'}}","[('Total', 401.202)]",187.0,2436.0,0.0,"{'Total': 191210, 'Density': 480.0, 'Households': 47427}","{'Income class': '2nd city income class', 'Poverty incidence': 20.6, 'Revenue': 1151000000.0, 'Assets': 2686000000.0, 'Expenditure': 1135000000.0, 'Liabilities': 665600000.0}",{'Electricity': 'Central Negros Electric Cooperative (CENECO)'},UTC+8 (PST),6101,64502000.0,+63 (0)34,"['Hiligaynon', ' Tagalog']",www.bagocity.gov.ph,"/wiki/Bago,_Negros_Occidental",m:64502000
1048,1048,Binalbagan,71407,189.96,375.91,16,Mun,Negros Occidental,/wiki/Binalbagan,Negros Occidental|Binalbagan,"{'Latitude': '10°12′N', 'Longitude': '122°52′E'}",Negros Island Region,Negros Occidental,5,"May 15, 1572",16.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Alejandro Y. Mirasol', 'Vice Mayor': 'Mary Ann T. Mirasol', 'Representative': 'Emilio Bernardino L. Yulo III', 'Municipal Council': ['', 'John Henry T. Tajonera', 'Arnie M. Sarad', 'Delilah S. Gavaran', 'Ursecio B. Inodeo', 'Raymon G. Magbanua', 'Danilo G. Sevilla', 'Jerry S. Yulo', 'Jeffrey R. Dizon'], 'Electorate': {'Name': '45,355 voters ', 'Party': '2022'}}","[('Total', 189.962)]",50.0,34.0,0.0,"{'Total': 71407, 'Density': 380.0, 'Households': 17305}","{'Income class': '1st municipal income class', 'Poverty incidence': 23.64, 'Revenue': 268500000.0, 'Assets': 621000000.0, 'Expenditure': 225400000.0, 'Liabilities': 218900000.0}",{'Electricity': 'Negros Occidental Electric Cooperative (NOCECO)'},UTC+8 (PST),6107,64503000.0,+63 (0)34,"['Hiligaynon', ' Tagalog']",www.binalbagan.gov.ph,/wiki/Binalbagan,m:64503000
1049,1049,Cadiz,158544,524.57,302.24,22,CC,Negros Occidental,"/wiki/Cadiz,_Negros_Occidental",Negros Occidental|Cadiz,"{'Latitude': '10°57′N', 'Longitude': '123°18′E'}",Negros Island Region,Negros Occidental,2,1861,22.0,"{'Type': 'Sangguniang Panlungsod', 'Mayor': 'Salvador G. Escalante Jr.', 'Vice Mayor': 'Lilia O. Decolongon', 'Representative': 'Alfredo D. Marañon III', 'City Council': '\nMembers\nJohn Vincent I. EscalanteMarlon M. MetodaLalen H. LamisFrances V. GuanzonKathrina Kaye L. GustiloFria Cristine A. Cervantes-NapizaSheila Z. TabanaoWarren S. Zaragoza Sr.Maricel L. DesuyoCedric Jon Nido D. Olvido\n', 'Electorate': {'Name': '96,224 voters ', 'Party': '2022'}}","[('Total', 524.572)]",115.0,1869.0,0.0,"{'Total': 158544, 'Density': 300.0, 'Households': 39146}","{'Income class': '2nd city income class', 'Poverty incidence': 22.86, 'Revenue': 1212000000.0, 'Assets': 3536000000.0, 'Expenditure': 1279000000.0, 'Liabilities': 1125000000.0}",{'Electricity': 'Northern Negros Electric Cooperative (NONECO)'},UTC+8 (PST),6121,64504000.0,+63 (0)34,"['Hiligaynon', ' Tagalog', ' Cebuano</td>']",www.cadizcity.gov.ph,"/wiki/Cadiz,_Negros_Occidental",m:64504000
1050,1050,Calatrava,82540,504.5,163.61,40,Mun,Negros Occidental,"/wiki/Calatrava,_Negros_Occidental",Negros Occidental|Calatrava,"{'Latitude': '10°36′N', 'Longitude': '123°29′E'}",Negros Island Region,Negros Occidental,1,{},40.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Marilyn A. Era', 'Vice Mayor': 'Florido C. Dinapo', 'Representative': 'Gerardo P. Valmayor Jr.', 'Municipal Council': ['', 'Kylie Anieva Palma-Isaias', 'Agustin U. Camara', 'Juice G. Villamor', 'Mark A. Tan', 'John Mark B. Fabroz', 'Guillermo Jose T. Laguda IV', 'Elmar N. Secretaria', 'Regolo V. Villagracia Sr.'], 'Electorate': {'Name': '53,145 voters ', 'Party': '2022'}}","[('Total', 504.502)]",66.0,379.0,-2.0,"{'Total': 82540, 'Density': 160.0, 'Households': 20709}","{'Income class': '1st municipal income class', 'Poverty incidence': 32.03, 'Revenue': 326400000.0, 'Assets': 885500000.0, 'Expenditure': 231300000.0, 'Liabilities': 98440000.0}",{'Electricity': 'Northern Negros Electric Cooperative (NONECO)'},UTC+8 (PST),6126,64505000.0,+63 (0)34,"['Hiligaynon', ' Tagalog', ' Cebuano</td>']",calatrava-negocc.gov.ph,"/wiki/Calatrava,_Negros_Occidental",m:64505000
